Month,Country,Arrivals
Sep-20,Ukraine,60
Oct-20,Ukraine,60
Nov-20,Ukraine,60
Dec-20,Ukraine,50
Jan-21,Ukraine,50
Feb-21,Ukraine,50
Mar-21,Ukraine,90
Apr-21,Ukraine,60
May-21,Ukraine,100
Jun-21,Ukraine,90
Jul-21,Ukraine,40
Aug-21,Ukraine,70
Sep-21,Ukraine,60
Oct-21,Ukraine,110
Nov-21,Ukraine,130
Dec-21,Ukraine,240
Jan-22,Ukraine,210
Feb-22,Ukraine,190
Mar-22,Ukraine,1860
Apr-22,Ukraine,1360
May-22,Ukraine,960
Jun-22,Ukraine,830
Jul-22,Ukraine,1080
Aug-22,Ukraine,490
Sep-22,Ukraine,540
Oct-22,Ukraine,600
Nov-22,Ukraine,720
Dec-22,Ukraine,740
Jan-23,Ukraine,490
Feb-23,Ukraine,550
Mar-23,Ukraine,630
Apr-23,Ukraine,400
May-23,Ukraine,420
Jun-23,Ukraine,390
Jul-23,Ukraine,370
Aug-23,Ukraine,400
Sep-23,Ukraine,480
Oct-23,Ukraine,460
Nov-23,Ukraine,620
Dec-23,Ukraine,680
Jan-24,Ukraine,570
Feb-24,Ukraine,550
Mar-24,Ukraine,560
Apr-24,Ukraine,400
May-24,Ukraine,420
Jun-24,Ukraine,470
Jul-24,Ukraine,430
Jan-19,Algeria,50
Feb-19,Algeria,30
Mar-19,Algeria,30
Apr-19,Algeria,20
May-19,Algeria,30
Jun-19,Algeria,20
Jul-19,Algeria,60
Aug-19,Algeria,30
Sep-19,Algeria,30
Oct-19,Algeria,40
Nov-19,Algeria,20
Dec-19,Algeria,30
Jan-20,Algeria,30
Feb-20,Algeria,20
Mar-20,Algeria,20
Jul-21,Algeria,10
Dec-21,Algeria,10
Jan-22,Algeria,10
Feb-22,Algeria,20
Mar-22,Algeria,10
Apr-22,Algeria,10
May-22,Algeria,20
Jun-22,Algeria,20
Jul-22,Algeria,30
Aug-22,Algeria,20
Sep-22,Algeria,40
Oct-22,Algeria,30
Nov-22,Algeria,40
Dec-22,Algeria,40
Jan-23,Algeria,20
Feb-23,Algeria,30
Mar-23,Algeria,40
Apr-23,Algeria,30
May-23,Algeria,30
Jun-23,Algeria,30
Jul-23,Algeria,30
Aug-23,Algeria,30
Sep-23,Algeria,40
Oct-23,Algeria,20
Nov-23,Algeria,40
Dec-23,Algeria,30
Jan-24,Algeria,40
Feb-24,Algeria,60
Mar-24,Algeria,30
Apr-24,Algeria,40
May-24,Algeria,40
Jun-24,Algeria,40
Jul-24,Algeria,30
Jan-19,Egypt,1240
Feb-19,Egypt,870
Mar-19,Egypt,640
Apr-19,Egypt,670
May-19,Egypt,650
Jun-19,Egypt,730
Jul-19,Egypt,970
Aug-19,Egypt,890
Sep-19,Egypt,790
Oct-19,Egypt,870
Nov-19,Egypt,780
Dec-19,Egypt,1000
Jan-20,Egypt,1220
Feb-20,Egypt,910
Mar-20,Egypt,420
Apr-20,Egypt,10
May-20,Egypt,20
Jun-20,Egypt,20
Jul-20,Egypt,50
Aug-20,Egypt,50
Sep-20,Egypt,40
Oct-20,Egypt,80
Nov-20,Egypt,60
Dec-20,Egypt,70
Jan-21,Egypt,70
Feb-21,Egypt,50
Mar-21,Egypt,60
Apr-21,Egypt,60
May-21,Egypt,100
Jun-21,Egypt,100
Jul-21,Egypt,50
Aug-21,Egypt,60
Sep-21,Egypt,60
Oct-21,Egypt,40
Nov-21,Egypt,210
Dec-21,Egypt,500
Jan-22,Egypt,640
Feb-22,Egypt,560
Mar-22,Egypt,400
Apr-22,Egypt,300
May-22,Egypt,490
Jun-22,Egypt,450
Jul-22,Egypt,690
Aug-22,Egypt,660
Sep-22,Egypt,530
Oct-22,Egypt,600
Nov-22,Egypt,910
Dec-22,Egypt,750
Jan-23,Egypt,740
Feb-23,Egypt,780
Mar-23,Egypt,650
Apr-23,Egypt,520
May-23,Egypt,630
Jun-23,Egypt,570
Jul-23,Egypt,680
Aug-23,Egypt,710
Sep-23,Egypt,610
Oct-23,Egypt,630
Nov-23,Egypt,850
Dec-23,Egypt,860
Jan-24,Egypt,800
Feb-24,Egypt,810
Mar-24,Egypt,520
Apr-24,Egypt,550
May-24,Egypt,580
Jun-24,Egypt,690
Jul-24,Egypt,690
Jan-19,Libya,40
Feb-19,Libya,20
Mar-19,Libya,10
Apr-19,Libya,10
May-19,Libya,10
Jun-19,Libya,10
Jul-19,Libya,10
Aug-19,Libya,10
Sep-19,Libya,10
Oct-19,Libya,20
Dec-19,Libya,10
Jan-20,Libya,20
Mar-20,Libya,10
Sep-20,Libya,10
Jul-21,Libya,10
Jan-22,Libya,10
Feb-22,Libya,10
Mar-22,Libya,10
May-22,Libya,10
Jun-22,Libya,10
Jul-22,Libya,10
Sep-22,Libya,10
Oct-22,Libya,10
Nov-22,Libya,10
Dec-22,Libya,20
Jan-23,Libya,20
Feb-23,Libya,10
Mar-23,Libya,20
May-23,Libya,10
Jun-23,Libya,20
Jul-23,Libya,10
Aug-23,Libya,10
Sep-23,Libya,10
Oct-23,Libya,10
Nov-23,Libya,10
Feb-24,Libya,10
Apr-24,Libya,10
Jun-24,Libya,10
Jul-24,Libya,10
Jan-19,Morocco,140
Feb-19,Morocco,140
Mar-19,Morocco,80
Apr-19,Morocco,80
May-19,Morocco,60
Jun-19,Morocco,90
Jul-19,Morocco,80
Aug-19,Morocco,100
Sep-19,Morocco,120
Oct-19,Morocco,120
Nov-19,Morocco,90
Dec-19,Morocco,120
Jan-20,Morocco,170
Feb-20,Morocco,90
Mar-20,Morocco,40
Oct-20,Morocco,10
Dec-20,Morocco,10
Apr-21,Morocco,10
Jun-21,Morocco,10
Aug-21,Morocco,10
Sep-21,Morocco,10
Nov-21,Morocco,20
Dec-21,Morocco,20
Jan-22,Morocco,30
Feb-22,Morocco,10
Mar-22,Morocco,50
Apr-22,Morocco,20
May-22,Morocco,50
Jun-22,Morocco,50
Jul-22,Morocco,50
Aug-22,Morocco,70
Sep-22,Morocco,100
Oct-22,Morocco,80
Nov-22,Morocco,90
Dec-22,Morocco,90
Jan-23,Morocco,80
Feb-23,Morocco,80
Mar-23,Morocco,70
Apr-23,Morocco,60
May-23,Morocco,70
Jun-23,Morocco,90
Jul-23,Morocco,210
Aug-23,Morocco,120
Sep-23,Morocco,90
Oct-23,Morocco,110
Nov-23,Morocco,110
Dec-23,Morocco,100
Jan-24,Morocco,120
Feb-24,Morocco,90
Mar-24,Morocco,60
Apr-24,Morocco,90
May-24,Morocco,80
Jun-24,Morocco,100
Jul-24,Morocco,90
Jan-19,Sudan,160
Feb-19,Sudan,160
Mar-19,Sudan,90
Apr-19,Sudan,110
May-19,Sudan,90
Jun-19,Sudan,90
Jul-19,Sudan,90
Aug-19,Sudan,130
Sep-19,Sudan,100
Oct-19,Sudan,70
Nov-19,Sudan,90
Dec-19,Sudan,70
Jan-20,Sudan,170
Feb-20,Sudan,180
Mar-20,Sudan,90
Apr-20,Sudan,10
May-20,Sudan,10
Jun-20,Sudan,10
Jul-20,Sudan,10
Aug-20,Sudan,10
Sep-20,Sudan,10
Oct-20,Sudan,10
Dec-20,Sudan,10
Jan-21,Sudan,10
Feb-21,Sudan,10
Mar-21,Sudan,20
Apr-21,Sudan,10
May-21,Sudan,30
Jun-21,Sudan,10
Jul-21,Sudan,10
Nov-21,Sudan,30
Dec-21,Sudan,60
Jan-22,Sudan,50
Feb-22,Sudan,60
Mar-22,Sudan,50
Apr-22,Sudan,40
May-22,Sudan,60
Jun-22,Sudan,50
Jul-22,Sudan,80
Aug-22,Sudan,100
Sep-22,Sudan,60
Oct-22,Sudan,90
Nov-22,Sudan,100
Dec-22,Sudan,80
Jan-23,Sudan,100
Feb-23,Sudan,120
Mar-23,Sudan,100
Apr-23,Sudan,50
May-23,Sudan,140
Jun-23,Sudan,140
Jul-23,Sudan,120
Aug-23,Sudan,70
Sep-23,Sudan,70
Oct-23,Sudan,70
Nov-23,Sudan,70
Dec-23,Sudan,60
Jan-24,Sudan,100
Feb-24,Sudan,90
Mar-24,Sudan,70
Apr-24,Sudan,90
May-24,Sudan,80
Jun-24,Sudan,100
Jul-24,Sudan,90
Jan-19,Tunisia,40
Feb-19,Tunisia,30
Mar-19,Tunisia,40
Apr-19,Tunisia,30
May-19,Tunisia,30
Jun-19,Tunisia,30
Jul-19,Tunisia,20
Aug-19,Tunisia,50
Sep-19,Tunisia,50
Oct-19,Tunisia,30
Nov-19,Tunisia,50
Dec-19,Tunisia,50
Jan-20,Tunisia,20
Feb-20,Tunisia,30
Mar-20,Tunisia,10
Jul-21,Tunisia,10
Dec-21,Tunisia,10
Jan-22,Tunisia,10
Feb-22,Tunisia,10
Mar-22,Tunisia,10
Apr-22,Tunisia,10
May-22,Tunisia,20
Jun-22,Tunisia,10
Jul-22,Tunisia,20
Aug-22,Tunisia,30
Sep-22,Tunisia,40
Oct-22,Tunisia,30
Nov-22,Tunisia,30
Dec-22,Tunisia,30
Jan-23,Tunisia,20
Feb-23,Tunisia,30
Mar-23,Tunisia,50
Apr-23,Tunisia,20
May-23,Tunisia,40
Jun-23,Tunisia,20
Jul-23,Tunisia,30
Aug-23,Tunisia,30
Sep-23,Tunisia,30
Oct-23,Tunisia,60
Nov-23,Tunisia,40
Dec-23,Tunisia,50
Jan-24,Tunisia,40
Feb-24,Tunisia,40
Mar-24,Tunisia,30
Apr-24,Tunisia,30
May-24,Tunisia,40
Jun-24,Tunisia,40
Jul-24,Tunisia,20
Jan-19,South Sudan,20
Feb-19,South Sudan,20
Mar-19,South Sudan,30
Apr-19,South Sudan,20
May-19,South Sudan,10
Jun-19,South Sudan,30
Jul-19,South Sudan,20
Aug-19,South Sudan,20
Sep-19,South Sudan,20
Oct-19,South Sudan,20
Nov-19,South Sudan,20
Dec-19,South Sudan,30
Jan-20,South Sudan,20
Feb-20,South Sudan,30
Mar-20,South Sudan,20
Dec-20,South Sudan,10
Feb-21,South Sudan,10
Apr-21,South Sudan,10
May-21,South Sudan,10
Jun-21,South Sudan,10
Nov-21,South Sudan,10
Dec-21,South Sudan,20
Jan-22,South Sudan,20
Feb-22,South Sudan,20
Mar-22,South Sudan,20
Apr-22,South Sudan,20
May-22,South Sudan,20
Jun-22,South Sudan,20
Jul-22,South Sudan,10
Aug-22,South Sudan,20
Sep-22,South Sudan,20
Oct-22,South Sudan,20
Nov-22,South Sudan,40
Dec-22,South Sudan,20
Jan-23,South Sudan,10
Feb-23,South Sudan,40
Mar-23,South Sudan,30
Apr-23,South Sudan,30
May-23,South Sudan,10
Jun-23,South Sudan,20
Jul-23,South Sudan,20
Aug-23,South Sudan,40
Sep-23,South Sudan,30
Oct-23,South Sudan,10
Nov-23,South Sudan,30
Dec-23,South Sudan,20
Jan-24,South Sudan,20
Feb-24,South Sudan,30
Mar-24,South Sudan,40
Apr-24,South Sudan,20
May-24,South Sudan,30
Jun-24,South Sudan,20
Jul-24,South Sudan,20
Jul-24,Middle East nfd,80
Jan-19,Bahrain,40
Feb-19,Bahrain,50
Mar-19,Bahrain,50
Apr-19,Bahrain,30
May-19,Bahrain,10
Jun-19,Bahrain,30
Jul-19,Bahrain,90
Aug-19,Bahrain,100
Sep-19,Bahrain,40
Oct-19,Bahrain,30
Nov-19,Bahrain,40
Dec-19,Bahrain,50
Jan-20,Bahrain,30
Feb-20,Bahrain,30
Mar-20,Bahrain,20
Dec-21,Bahrain,10
Feb-22,Bahrain,10
Mar-22,Bahrain,10
Apr-22,Bahrain,10
May-22,Bahrain,10
Jun-22,Bahrain,10
Jul-22,Bahrain,30
Aug-22,Bahrain,20
Sep-22,Bahrain,20
Oct-22,Bahrain,10
Nov-22,Bahrain,30
Dec-22,Bahrain,30
Jan-23,Bahrain,20
Feb-23,Bahrain,50
Mar-23,Bahrain,20
Apr-23,Bahrain,20
May-23,Bahrain,20
Jun-23,Bahrain,40
Jul-23,Bahrain,40
Aug-23,Bahrain,20
Sep-23,Bahrain,20
Oct-23,Bahrain,20
Nov-23,Bahrain,30
Dec-23,Bahrain,40
Jan-24,Bahrain,20
Feb-24,Bahrain,40
Mar-24,Bahrain,10
Apr-24,Bahrain,20
May-24,Bahrain,20
Jun-24,Bahrain,50
Jul-24,Bahrain,60
Jan-19,Iran,2400
Feb-19,Iran,2060
Mar-19,Iran,2600
Apr-19,Iran,2390
May-19,Iran,2010
Jun-19,Iran,1620
Jul-19,Iran,1990
Aug-19,Iran,2120
Sep-19,Iran,2120
Oct-19,Iran,1980
Nov-19,Iran,2330
Dec-19,Iran,2610
Jan-20,Iran,2430
Feb-20,Iran,1970
Mar-20,Iran,580
Apr-20,Iran,70
May-20,Iran,60
Jun-20,Iran,90
Jul-20,Iran,50
Aug-20,Iran,60
Sep-20,Iran,80
Oct-20,Iran,110
Nov-20,Iran,70
Dec-20,Iran,150
Jan-21,Iran,110
Feb-21,Iran,160
Mar-21,Iran,140
Apr-21,Iran,160
May-21,Iran,220
Jun-21,Iran,180
Jul-21,Iran,180
Aug-21,Iran,150
Sep-21,Iran,70
Oct-21,Iran,80
Nov-21,Iran,500
Dec-21,Iran,1200
Jan-22,Iran,1430
Feb-22,Iran,1430
Mar-22,Iran,1540
Apr-22,Iran,1490
May-22,Iran,1300
Jun-22,Iran,1590
Jul-22,Iran,1210
Aug-22,Iran,1810
Sep-22,Iran,1860
Oct-22,Iran,2080
Nov-22,Iran,2930
Dec-22,Iran,2640
Jan-23,Iran,1240
Feb-23,Iran,2500
Mar-23,Iran,2880
Apr-23,Iran,1900
May-23,Iran,1760
Jun-23,Iran,1920
Jul-23,Iran,1610
Aug-23,Iran,1950
Sep-23,Iran,1930
Oct-23,Iran,1890
Nov-23,Iran,2740
Dec-23,Iran,3130
Jan-24,Iran,2600
Feb-24,Iran,2590
Mar-24,Iran,2790
Apr-24,Iran,2020
May-24,Iran,1720
Jun-24,Iran,1830
Jul-24,Iran,1870
Jan-19,Iraq,510
Feb-19,Iraq,640
Mar-19,Iraq,1040
Apr-19,Iraq,800
May-19,Iraq,1660
Jun-19,Iraq,1530
Jul-19,Iraq,1220
Aug-19,Iraq,1220
Sep-19,Iraq,900
Oct-19,Iraq,1180
Nov-19,Iraq,1220
Dec-19,Iraq,1140
Jan-20,Iraq,960
Feb-20,Iraq,970
Mar-20,Iraq,840
Apr-20,Iraq,10
May-20,Iraq,20
Jun-20,Iraq,50
Jul-20,Iraq,20
Aug-20,Iraq,10
Sep-20,Iraq,30
Oct-20,Iraq,30
Nov-20,Iraq,20
Dec-20,Iraq,40
Jan-21,Iraq,30
Feb-21,Iraq,30
Mar-21,Iraq,40
Apr-21,Iraq,50
May-21,Iraq,90
Jun-21,Iraq,70
Jul-21,Iraq,50
Aug-21,Iraq,40
Sep-21,Iraq,40
Oct-21,Iraq,20
Nov-21,Iraq,190
Dec-21,Iraq,1840
Jan-22,Iraq,490
Feb-22,Iraq,480
Mar-22,Iraq,600
Apr-22,Iraq,480
May-22,Iraq,720
Jun-22,Iraq,580
Jul-22,Iraq,290
Aug-22,Iraq,520
Sep-22,Iraq,510
Oct-22,Iraq,530
Nov-22,Iraq,830
Dec-22,Iraq,440
Jan-23,Iraq,220
Feb-23,Iraq,510
Mar-23,Iraq,690
Apr-23,Iraq,530
May-23,Iraq,970
Jun-23,Iraq,700
Jul-23,Iraq,410
Aug-23,Iraq,620
Sep-23,Iraq,620
Oct-23,Iraq,480
Nov-23,Iraq,890
Dec-23,Iraq,640
Jan-24,Iraq,510
Feb-24,Iraq,700
Mar-24,Iraq,480
Apr-24,Iraq,570
May-24,Iraq,610
Jun-24,Iraq,540
Jul-24,Iraq,430
Jan-19,Israel,1430
Feb-19,Israel,1300
Mar-19,Israel,1140
Apr-19,Israel,1220
May-19,Israel,850
Jun-19,Israel,640
Jul-19,Israel,1160
Aug-19,Israel,860
Sep-19,Israel,1350
Oct-19,Israel,1440
Nov-19,Israel,1150
Dec-19,Israel,1840
Jan-20,Israel,1460
Feb-20,Israel,1260
Mar-20,Israel,560
Jun-20,Israel,10
Aug-20,Israel,10
Sep-20,Israel,10
Oct-20,Israel,20
Nov-20,Israel,30
Dec-20,Israel,40
Jan-21,Israel,20
Feb-21,Israel,20
Mar-21,Israel,40
Apr-21,Israel,20
May-21,Israel,30
Jun-21,Israel,50
Jul-21,Israel,40
Aug-21,Israel,20
Sep-21,Israel,20
Oct-21,Israel,10
Nov-21,Israel,110
Dec-21,Israel,310
Jan-22,Israel,240
Feb-22,Israel,240
Mar-22,Israel,390
Apr-22,Israel,860
May-22,Israel,570
Jun-22,Israel,490
Jul-22,Israel,680
Aug-22,Israel,740
Sep-22,Israel,1170
Oct-22,Israel,850
Nov-22,Israel,1090
Dec-22,Israel,1530
Jan-23,Israel,1090
Feb-23,Israel,1510
Mar-23,Israel,1410
Apr-23,Israel,890
May-23,Israel,550
Jun-23,Israel,720
Jul-23,Israel,760
Aug-23,Israel,810
Sep-23,Israel,990
Oct-23,Israel,900
Nov-23,Israel,670
Dec-23,Israel,970
Jan-24,Israel,940
Feb-24,Israel,990
Mar-24,Israel,1050
Apr-24,Israel,1070
May-24,Israel,710
Jun-24,Israel,630
Jul-24,Israel,910
Jan-19,Jordan,450
Feb-19,Jordan,340
Mar-19,Jordan,290
Apr-19,Jordan,270
May-19,Jordan,220
Jun-19,Jordan,280
Jul-19,Jordan,400
Aug-19,Jordan,410
Sep-19,Jordan,290
Oct-19,Jordan,360
Nov-19,Jordan,360
Dec-19,Jordan,410
Jan-20,Jordan,460
Feb-20,Jordan,320
Mar-20,Jordan,160
Apr-20,Jordan,10
May-20,Jordan,10
Jun-20,Jordan,20
Jul-20,Jordan,10
Aug-20,Jordan,10
Sep-20,Jordan,10
Oct-20,Jordan,10
Nov-20,Jordan,30
Dec-20,Jordan,10
Jan-21,Jordan,20
Feb-21,Jordan,20
Mar-21,Jordan,20
Apr-21,Jordan,30
May-21,Jordan,40
Jun-21,Jordan,20
Jul-21,Jordan,20
Aug-21,Jordan,10
Sep-21,Jordan,10
Oct-21,Jordan,10
Nov-21,Jordan,70
Dec-21,Jordan,140
Jan-22,Jordan,200
Feb-22,Jordan,190
Mar-22,Jordan,140
Apr-22,Jordan,120
May-22,Jordan,120
Jun-22,Jordan,180
Jul-22,Jordan,270
Aug-22,Jordan,290
Sep-22,Jordan,230
Oct-22,Jordan,270
Nov-22,Jordan,300
Dec-22,Jordan,390
Jan-23,Jordan,250
Feb-23,Jordan,350
Mar-23,Jordan,240
Apr-23,Jordan,160
May-23,Jordan,290
Jun-23,Jordan,260
Jul-23,Jordan,330
Aug-23,Jordan,330
Sep-23,Jordan,260
Oct-23,Jordan,280
Nov-23,Jordan,260
Dec-23,Jordan,410
Jan-24,Jordan,320
Feb-24,Jordan,290
Mar-24,Jordan,180
Apr-24,Jordan,240
May-24,Jordan,250
Jun-24,Jordan,240
Jul-24,Jordan,370
Jan-19,Kuwait,170
Feb-19,Kuwait,360
Mar-19,Kuwait,170
Apr-19,Kuwait,120
May-19,Kuwait,60
Jun-19,Kuwait,260
Jul-19,Kuwait,720
Aug-19,Kuwait,500
Sep-19,Kuwait,110
Oct-19,Kuwait,100
Nov-19,Kuwait,150
Dec-19,Kuwait,160
Jan-20,Kuwait,180
Feb-20,Kuwait,290
Mar-20,Kuwait,80
Jan-21,Kuwait,10
Dec-21,Kuwait,50
Jan-22,Kuwait,70
Feb-22,Kuwait,110
Mar-22,Kuwait,70
Apr-22,Kuwait,50
May-22,Kuwait,70
Jun-22,Kuwait,120
Jul-22,Kuwait,260
Aug-22,Kuwait,190
Sep-22,Kuwait,40
Oct-22,Kuwait,70
Nov-22,Kuwait,50
Dec-22,Kuwait,80
Jan-23,Kuwait,210
Feb-23,Kuwait,280
Mar-23,Kuwait,70
Apr-23,Kuwait,60
May-23,Kuwait,80
Jun-23,Kuwait,170
Jul-23,Kuwait,390
Aug-23,Kuwait,290
Sep-23,Kuwait,90
Oct-23,Kuwait,80
Nov-23,Kuwait,90
Dec-23,Kuwait,120
Jan-24,Kuwait,240
Feb-24,Kuwait,350
Mar-24,Kuwait,90
Apr-24,Kuwait,110
May-24,Kuwait,70
Jun-24,Kuwait,220
Jul-24,Kuwait,500
Jan-19,Lebanon,1140
Feb-19,Lebanon,1050
Mar-19,Lebanon,740
Apr-19,Lebanon,780
May-19,Lebanon,770
Jun-19,Lebanon,790
Jul-19,Lebanon,850
Aug-19,Lebanon,1120
Sep-19,Lebanon,1140
Oct-19,Lebanon,940
Nov-19,Lebanon,970
Dec-19,Lebanon,1180
Jan-20,Lebanon,870
Feb-20,Lebanon,740
Mar-20,Lebanon,500
Apr-20,Lebanon,30
May-20,Lebanon,20
Jun-20,Lebanon,20
Jul-20,Lebanon,40
Aug-20,Lebanon,60
Sep-20,Lebanon,30
Oct-20,Lebanon,20
Nov-20,Lebanon,40
Dec-20,Lebanon,50
Jan-21,Lebanon,50
Feb-21,Lebanon,50
Mar-21,Lebanon,60
Apr-21,Lebanon,60
May-21,Lebanon,90
Jun-21,Lebanon,80
Jul-21,Lebanon,60
Aug-21,Lebanon,50
Sep-21,Lebanon,50
Oct-21,Lebanon,30
Nov-21,Lebanon,270
Dec-21,Lebanon,420
Jan-22,Lebanon,470
Feb-22,Lebanon,430
Mar-22,Lebanon,450
Apr-22,Lebanon,310
May-22,Lebanon,520
Jun-22,Lebanon,690
Jul-22,Lebanon,450
Aug-22,Lebanon,780
Sep-22,Lebanon,770
Oct-22,Lebanon,790
Nov-22,Lebanon,1250
Dec-22,Lebanon,860
Jan-23,Lebanon,520
Feb-23,Lebanon,710
Mar-23,Lebanon,640
Apr-23,Lebanon,430
May-23,Lebanon,660
Jun-23,Lebanon,650
Jul-23,Lebanon,570
Aug-23,Lebanon,830
Sep-23,Lebanon,870
Oct-23,Lebanon,1000
Nov-23,Lebanon,1020
Dec-23,Lebanon,1050
Jan-24,Lebanon,770
Feb-24,Lebanon,760
Mar-24,Lebanon,600
Apr-24,Lebanon,660
May-24,Lebanon,690
Jun-24,Lebanon,650
Jul-24,Lebanon,630
Jan-19,Oman,280
Feb-19,Oman,530
Mar-19,Oman,280
Apr-19,Oman,90
May-19,Oman,60
Jun-19,Oman,240
Jul-19,Oman,480
Aug-19,Oman,190
Sep-19,Oman,140
Oct-19,Oman,150
Nov-19,Oman,70
Dec-19,Oman,200
Jan-20,Oman,230
Feb-20,Oman,570
Mar-20,Oman,200
Oct-20,Oman,10
Nov-20,Oman,10
Jan-21,Oman,10
Mar-21,Oman,10
Jun-21,Oman,10
Jul-21,Oman,10
Dec-21,Oman,20
Jan-22,Oman,60
Feb-22,Oman,130
Mar-22,Oman,30
Apr-22,Oman,20
May-22,Oman,30
Jun-22,Oman,30
Jul-22,Oman,80
Aug-22,Oman,80
Sep-22,Oman,40
Oct-22,Oman,50
Nov-22,Oman,50
Dec-22,Oman,50
Jan-23,Oman,70
Feb-23,Oman,150
Mar-23,Oman,50
Apr-23,Oman,40
May-23,Oman,60
Jun-23,Oman,70
Jul-23,Oman,180
Aug-23,Oman,80
Sep-23,Oman,100
Oct-23,Oman,40
Nov-23,Oman,90
Dec-23,Oman,30
Jan-24,Oman,140
Feb-24,Oman,140
Mar-24,Oman,70
Apr-24,Oman,90
May-24,Oman,60
Jun-24,Oman,100
Jul-24,Oman,140
Jan-19,Qatar,40
Feb-19,Qatar,30
Mar-19,Qatar,50
Apr-19,Qatar,20
May-19,Qatar,20
Jun-19,Qatar,140
Jul-19,Qatar,470
Aug-19,Qatar,210
Sep-19,Qatar,20
Oct-19,Qatar,70
Nov-19,Qatar,30
Dec-19,Qatar,30
Jan-20,Qatar,20
Feb-20,Qatar,40
Jul-20,Qatar,10
Jun-21,Qatar,10
Dec-21,Qatar,10
Jan-22,Qatar,10
Feb-22,Qatar,10
Mar-22,Qatar,20
May-22,Qatar,20
Jun-22,Qatar,50
Jul-22,Qatar,110
Aug-22,Qatar,30
Sep-22,Qatar,20
Oct-22,Qatar,10
Nov-22,Qatar,20
Dec-22,Qatar,20
Jan-23,Qatar,20
Feb-23,Qatar,30
Mar-23,Qatar,20
Apr-23,Qatar,20
May-23,Qatar,20
Jun-23,Qatar,100
Jul-23,Qatar,300
Aug-23,Qatar,120
Sep-23,Qatar,50
Oct-23,Qatar,30
Nov-23,Qatar,20
Dec-23,Qatar,30
Jan-24,Qatar,20
Feb-24,Qatar,20
Mar-24,Qatar,20
Apr-24,Qatar,30
May-24,Qatar,30
Jun-24,Qatar,70
Jul-24,Qatar,190
Jan-19,Saudi Arabia,2240
Feb-19,Saudi Arabia,3890
Mar-19,Saudi Arabia,1600
Apr-19,Saudi Arabia,1100
May-19,Saudi Arabia,790
Jun-19,Saudi Arabia,1790
Jul-19,Saudi Arabia,2850
Aug-19,Saudi Arabia,1470
Sep-19,Saudi Arabia,810
Oct-19,Saudi Arabia,930
Nov-19,Saudi Arabia,840
Dec-19,Saudi Arabia,830
Jan-20,Saudi Arabia,2300
Feb-20,Saudi Arabia,3750
Mar-20,Saudi Arabia,1020
Jun-20,Saudi Arabia,20
Aug-20,Saudi Arabia,10
Sep-20,Saudi Arabia,10
Oct-20,Saudi Arabia,30
Nov-20,Saudi Arabia,20
Jan-21,Saudi Arabia,40
Feb-21,Saudi Arabia,30
Mar-21,Saudi Arabia,30
Apr-21,Saudi Arabia,20
May-21,Saudi Arabia,10
Jun-21,Saudi Arabia,30
Jul-21,Saudi Arabia,20
Aug-21,Saudi Arabia,20
Sep-21,Saudi Arabia,20
Oct-21,Saudi Arabia,10
Nov-21,Saudi Arabia,80
Dec-21,Saudi Arabia,430
Jan-22,Saudi Arabia,740
Feb-22,Saudi Arabia,1110
Mar-22,Saudi Arabia,670
Apr-22,Saudi Arabia,270
May-22,Saudi Arabia,570
Jun-22,Saudi Arabia,430
Jul-22,Saudi Arabia,1070
Aug-22,Saudi Arabia,750
Sep-22,Saudi Arabia,420
Oct-22,Saudi Arabia,540
Nov-22,Saudi Arabia,460
Dec-22,Saudi Arabia,500
Jan-23,Saudi Arabia,1080
Feb-23,Saudi Arabia,1470
Mar-23,Saudi Arabia,620
Apr-23,Saudi Arabia,400
May-23,Saudi Arabia,610
Jun-23,Saudi Arabia,900
Jul-23,Saudi Arabia,1770
Aug-23,Saudi Arabia,740
Sep-23,Saudi Arabia,630
Oct-23,Saudi Arabia,550
Nov-23,Saudi Arabia,500
Dec-23,Saudi Arabia,620
Jan-24,Saudi Arabia,1670
Feb-24,Saudi Arabia,2250
Mar-24,Saudi Arabia,650
Apr-24,Saudi Arabia,650
May-24,Saudi Arabia,640
Jun-24,Saudi Arabia,1230
Jul-24,Saudi Arabia,1580
Jan-19,Syria,390
Feb-19,Syria,320
Mar-19,Syria,440
Apr-19,Syria,350
May-19,Syria,470
Jun-19,Syria,350
Jul-19,Syria,290
Aug-19,Syria,420
Sep-19,Syria,400
Oct-19,Syria,330
Nov-19,Syria,230
Dec-19,Syria,230
Jan-20,Syria,390
Feb-20,Syria,290
Mar-20,Syria,180
Apr-20,Syria,10
May-20,Syria,10
Jun-20,Syria,10
Jul-20,Syria,10
Aug-20,Syria,10
Sep-20,Syria,30
Oct-20,Syria,10
Nov-20,Syria,20
Dec-20,Syria,20
Jan-21,Syria,20
Feb-21,Syria,10
Mar-21,Syria,30
Apr-21,Syria,30
May-21,Syria,40
Jun-21,Syria,30
Jul-21,Syria,30
Aug-21,Syria,30
Sep-21,Syria,20
Nov-21,Syria,80
Dec-21,Syria,200
Jan-22,Syria,210
Feb-22,Syria,150
Mar-22,Syria,200
Apr-22,Syria,240
May-22,Syria,400
Jun-22,Syria,210
Jul-22,Syria,160
Aug-22,Syria,270
Sep-22,Syria,440
Oct-22,Syria,360
Nov-22,Syria,470
Dec-22,Syria,270
Jan-23,Syria,100
Feb-23,Syria,250
Mar-23,Syria,320
